245->,-0.125,0,-0.125,0,0
266->,0,0,0,0,0
273->,0.125,0,0.125,0,0
279->,0,-0.125,0,-0.125,0
298->,0,0,0,0,0
305->,0,-0.125,0,-0.125,0
896->,0,-0.375,0,0,0
1041->,0.125,-0.25,0.125,0,0
1199->,0,-0.5,0.875,0.75,0
1802->,0,0,0,-1,0
1928->,0,0,0,0.125,0
1931->,0.125,0,0.125,0,0
1941->,0.875,-0.125,0.125,-0.125,0
2031->,-0.25,0.75,-0.5,-0.5,0
2054->,0,0,0,0,0
2066->,0,1,0,0,0
2198->,0.25,0,0.25,0.125,0
2205->,0,0,0,0,0
2206->,0,0.125,0,0.125,0
2830->,0,-1,0,-1,0
3233->,0,0.125,0,0,0
3405->,0,0,0,0,0
3612->,0,0,0,0,0
3629->,0.125,0,0,0,0
3728->,0,-0.125,0,0.125,0
3796->,0.25,0.5,0,0.875,0
3848->,0.125,-0.125,0,-0.125,0
4222->,0,0,0,-0.25,0
4269->,-0.125,-0.5,-0.5,-1,0
4302->,0,0,0.875,0,0
4303->,0,0.5,0,1,0
4334->,0.375,0,0,0,0
4335->,0,-0.125,0,-0.125,0
4339->,0,0.125,1,0.125,0
4364->,-0.125,-0.375,0,0.125,0
4365->,-0.375,0,0.125,-0.875,0
4367->,0,-0.375,0,-0.375,0
4438->,0.25,-0.25,0,-0.125,0
4443->,-0.125,0,0,0,0
4459->,-0.125,0,0,0.125,0
4492->,-0.25,-0.125,-1,0,0
4524->,0,0.125,0.5,-0.125,0
4526->,-0.125,-0.25,0.25,-0.125,0
4556->,0.25,-0.5,0.25,-0.375,0
4588->,-0.25,-0.5,0,0,0
4589->,-0.5,0.375,0,0,0
4627->,0,0.5,0.25,0.5,0
4649->,-0.125,0.125,0.125,0,0
4681->,0,0,0.125,0.125,0
4690->,0.125,0.5,0.25,0.5,0
5024->,0,0,0.25,-0.125,0
5026->,-0.25,0.125,0.25,0.125,0
5101->,-0.125,0,-0.5,0.25,0
5133->,-0.125,0.375,0,0,0
5134->,0.375,0,0,0.5,0
5166->,0,0,0,-0.125,0
5195->,0,-0.375,-0.125,-0.375,0
5197->,0.125,-0.125,0,0,0
5204->,-0.25,-0.875,-0.75,-1,0
5228->,0.25,0,0.375,0,0
5259->,-0.25,0.25,0.25,0.125,0
5269->,0.25,0,0.25,-0.25,0
5291->,0.25,0,0,0,0
5322->,-0.25,0,-0.375,-0.25,0
5355->,-0.25,0.25,0,0.125,0
5449->,-0.375,0,0,0.25,0
5450->,0,0,0.25,0,0
5458->,0,0.5,0,0.5,0
5512->,0.125,0.125,0,0,0
5659->,0,0,-0.125,0,0
5825->,0.25,0,0,0,0
5932->,-0.125,0,-0.125,0,0
5964->,-0.125,0.25,-0.125,0.375,0
5965->,0.25,0.25,0.375,0,0
5966->,0.25,0,0,0,0
6028->,0,0.375,0.125,-0.125,0
6059->,0,0.125,0.25,0,0
6063->,-0.25,-0.25,-1,-0.875,0
6065->,-0.75,0.125,0,0.125,0
6091->,0,0,0.25,0,0
6122->,-0.125,0,0.25,0,0
6123->,0,0,0,0,0
6187->,0,-0.125,0.25,0,0
6248->,-1,0,-0.125,0,0
6251->,-0.25,0.25,0,0,0
6280->,0.5,0,-0.375,0,0
6281->,0,0.25,0,0,0
6289->,-0.25,-0.25,0,0.5,0
6313->,0.25,0.125,0,0.125,0
6343->,0.125,0,0.125,0.125,0
6344->,0,0,0.125,0.125,0
6345->,0,0.125,0.125,0.125,0
6445->,-0.25,0,0.25,0.125,0
6655->,0.25,0.25,0,0.25,0
6656->,0.25,0,0.25,0,0
6673->,0,0,0,0.125,0
2030->,0,-0.25,0,-0.5,0.045454545
3693->,0.5,-0.125,-0.25,0.5,0.045454545
4301->,0,0,0,0.875,0.045454545
4307->,0.875,-0.125,-0.875,0,0.045454545
4333->,0,0.375,0.25,0,0.045454545
4491->,-0.375,-0.25,-0.25,-1,0.045454545
4621->,0,-0.125,0,0.25,0.045454545
4633->,-0.25,-0.25,0.25,-0.125,0.045454545
4650->,0.125,0,0,0,0.045454545
4653->,0.75,0,0,0,0.045454545
4684->,0,0.125,0,0.375,0.045454545
4729->,0.125,0,0,0,0.045454545
5196->,-0.375,0.125,-0.375,0,0.045454545
5276->,0.125,0.125,0.125,0.25,0.045454545
5290->,0,0.25,-0.125,0,0.045454545
5323->,0,-0.5,-0.25,-0.125,0.045454545
5342->,0.375,0,0.375,0,0.045454545
5388->,0.125,-0.375,-0.5,-0.25,0.045454545
5420->,0,0,-0.5,0.375,0.045454545
5426->,-0.125,-0.75,0,-0.5,0.045454545
5452->,-0.125,0,0,-0.125,0.045454545
5481->,0.375,0,0.125,0,0.045454545
5482->,0,0.125,0,0.5,0.045454545
5484->,0,0.25,0.75,0,0.045454545
5511->,0,0.125,-0.125,0,0.045454545
5515->,0.125,0.125,0,0.125,0.045454545
5516->,0.125,0,0.125,0,0.045454545
5560->,0,0.125,0.125,0,0.045454545
5937->,0,0.5,0,0,0.045454545
5971->,0,0.125,0,0.25,0.045454545
5996->,0,-0.25,0,0,0.045454545
5998->,0,0.5,0,0.5,0.045454545
6003->,-0.75,-0.125,0,0.125,0.045454545
6030->,-0.25,0.25,0,0.5,0.045454545
6188->,-0.125,-0.25,0,-0.125,0.045454545
6200->,-0.125,0,-0.5,0,0.045454545
6347->,0,-0.25,0.125,0,0.045454545
6774->,-0.25,0.25,0.25,0,0.045454545
6787->,0,0,0,0,0.045454545
6827->,0,0,0,-0.25,0.045454545
6901->,-0.125,0,0,0,0.045454545
6904->,0,-0.125,0,-0.125,0.045454545
6934->,-0.125,0,-0.375,-0.125,0.045454545
7004->,0.375,0.5,0.375,0,0.045454545
7030->,0,-0.125,0,-0.125,0.045454545
7094->,-0.25,0,0,-0.25,0.045454545
7126->,0,0,0.25,0.25,0.045454545
7157->,0.125,0.25,0,0,0.045454545
7191->,0.125,0.125,0.125,0,0.045454545
7192->,0.125,0,0,0.125,0.045454545
7354->,0.125,0.125,-0.125,0.125,0.045454545
7627->,0.125,-0.25,0,0.125,0.045454545
7629->,0.875,-0.25,0.25,-1,0.045454545
7634->,0,0.25,0,0,0.045454545
7661->,-0.125,0.25,0,0.75,0.045454545
7666->,0,0,0,0.125,0.045454545
7692->,0.125,-0.75,0,0,0.045454545
7697->,0,0.25,-0.125,0,0.045454545
7730->,-0.25,0,-0.75,-0.5,0.045454545
7731->,0,-0.75,-0.5,-0.125,0.045454545
7785->,0,0,-0.25,0.75,0.045454545
7831->,0,-0.25,0,0,0.045454545
7863->,0,0.125,0,0,0.045454545
7886->,0,0.75,0,0.25,0.045454545
7913->,-0.25,0.25,0,-0.5,0.045454545
7991->,0,0,-0.125,0,0.045454545
8317->,0,0,0,0.25,0.045454545
8319->,0,-0.125,0,0,0.045454545
8352->,0,-0.125,-0.125,-0.125,0.045454545
8432->,0,0.5,0,0.75,0.045454545
8464->,0,0.25,-0.5,0,0.045454545
8465->,0.25,0,0,0.25,0.045454545
8497->,0.25,-0.25,0,0,0.045454545
8522->,-0.125,0,0,0.125,0.045454545
8527->,-0.75,-0.125,0,0,0.045454545
8530->,0.375,-0.875,0,-0.125,0.045454545
8561->,0,-0.375,-0.25,0,0.045454545
8585->,-0.125,0,0,0,0.045454545
8726->,-0.375,0.75,0,0,0.045454545
8838->,0,0,0,0,0.045454545
9150->,0.5,-0.125,0,-0.125,0.045454545
9183->,0,-0.125,0,-0.125,0.045454545
9268->,0,0.25,0.5,0,0.045454545
9269->,0.25,0,0,0,0.045454545
9300->,0,0,0.25,0,0.045454545
9324->,-0.375,0,0,0.875,0.045454545
9332->,0,0.125,0.125,0.125,0.045454545
9333->,0.125,0,0.125,-0.125,0.045454545
9428->,-0.375,-0.125,0,-0.125,0.045454545
9489->,0,0,-0.25,-0.125,0.045454545
9501->,-0.125,0,0,0,0.045454545
9682->,0.125,0,0,0.875,0.045454545
9983->,0.125,0,0,0,0.045454545
9984->,0,-0.125,0,-0.125,0.045454545
10046->,-0.5,0,-0.25,0,0.045454545
10095->,0.75,0.5,0.5,0.5,0.045454545
121->,-0.125,-0.125,-0.125,-0.25,0.090909091
293->,0,0,0.5,0,0.090909091
2743->,0.75,-0.125,0.75,-0.125,0.090909091
3571->,-0.5,-0.125,0,-0.25,0.090909091
3661->,-1,0,0,-1,0.090909091
4160->,-0.125,0.5,0.25,-0.125,0.090909091
4275->,0,0.875,0.875,0.75,0.090909091
4276->,0.875,0,0.75,-0.125,0.090909091
4308->,-0.125,0.125,0,0.125,0.090909091
4340->,0.125,-0.125,0.125,0.125,0.090909091
4427->,0,0.25,-0.125,0.125,0.090909091
4478->,0,-0.25,0,0,0.090909091
4680->,-0.125,0,-0.125,0.125,0.090909091
4697->,0.125,0.25,0.125,0.125,0.090909091
4992->,0.25,0,0.5,0,0.090909091
5023->,-0.125,0,-0.375,0.25,0.090909091
5107->,0,0.75,0.875,0,0.090909091
5132->,0,-0.125,0,0,0.090909091
5139->,0.5,0,-0.125,0.125,0.090909091
5165->,0,0,0.375,0,0.090909091
5171->,0.5,0,0.125,-0.125,0.090909091
5198->,-0.125,0,0,-0.375,0.090909091
5227->,-0.125,0.25,-0.375,0.375,0.090909091
5448->,-0.125,-0.375,0.125,0,0.090909091
5823->,-0.875,0,0.25,0,0.090909091
5970->,-0.5,0,0.5,0,0.090909091
6002->,1,-0.75,0.5,0,0.090909091
6027->,-0.125,0,-0.375,0.125,0.090909091
6029->,0.375,-0.25,-0.125,0,0.090909091
6035->,0.75,-0.25,-0.25,-0.875,0.090909091
6090->,0.125,0,-0.25,0.25,0.090909091
6154->,0,-0.25,0,-0.5,0.090909091
6168->,0.125,0,-0.25,0,0.090909091
6688->,0,0,0,0.125,0.090909091
6755->,0,0,0,0,0.090909091
6775->,0.25,-0.125,0,0,0.090909091
6806->,0.25,0,0,0,0.090909091
6813->,-0.25,-0.125,-0.25,-0.125,0.090909091
6833->,0.5,0.5,1,-0.75,0.090909091
6838->,0,0.125,0.125,0.125,0.090909091
6839->,0.125,0.125,0.125,0,0.090909091
6871->,0,0,-0.125,0.125,0.090909091
6940->,0,-0.5,0,-0.25,0.090909091
6968->,0.25,0.25,0.125,0.125,0.090909091
6972->,-0.25,0,-0.25,-0.5,0.090909091
7052->,0.375,0,0.125,0,0.090909091
7055->,0,0.25,0.25,0,0.090909091
7058->,0.25,0.125,0.25,0.125,0.090909091
7158->,0.25,0,0,0,0.090909091
7159->,0,-0.125,0,-0.125,0.090909091
7189->,0,0.125,0.125,0.125,0.090909091
7190->,0.125,0.125,0.125,0.125,0.090909091
7224->,0.125,0,0.125,0,0.090909091
7450->,-0.125,0.125,0,0,0.090909091
7488->,0,0,0,0,0.090909091
7519->,0,-0.25,0,0,0.090909091
7583->,-0.25,0,0,-0.125,0.090909091
7600->,0,0,0,-0.25,0.090909091
7633->,-0.5,0,0,0,0.090909091
7690->,0.125,0,-0.25,-0.25,0.090909091
7693->,-0.75,0.125,0,0.25,0.090909091
7722->,-0.5,0,-0.25,0.25,0.090909091
7926->,-0.25,-0.25,0,0.125,0.090909091
7975->,0.125,0.25,0.25,0.125,0.090909091
8007->,0,0,-0.125,0,0.090909091
8008->,0,0.125,0,0.125,0.090909091
8039->,0,-0.125,0,0,0.090909091
8320->,-0.125,0,0,0,0.090909091
8321->,0,0,0,0,0.090909091
8492->,0,0,-0.125,0.25,0.090909091
8494->,0.875,0.25,0.75,-0.25,0.090909091
8498->,-0.25,0.125,0,0,0.090909091
8524->,0.125,-0.25,-0.75,0.125,0.090909091
8594->,0,0.5,0,0.75,0.090909091
8626->,0.25,0.5,0,0.25,0.090909091
8661->,0,0.125,0,0,0.090909091
8693->,-0.75,0,-0.25,0,0.090909091
8846->,0.25,0.125,0.25,0.125,0.090909091
9015->,0.25,0.25,0.125,0.125,0.090909091
9151->,-0.125,0,-0.125,0,0.090909091
9246->,0,0.25,0.25,0,0.090909091
9301->,0,-0.125,0,-0.125,0.090909091
9331->,-0.125,0,-0.125,0.125,0.090909091
9360->,0,0.125,0,0.375,0.090909091
9425->,-0.375,0.5,0,0.5,0.090909091
9493->,0,0.125,0.125,-0.125,0.090909091
9494->,0,-0.125,0,-0.125,0.090909091
9524->,-0.5,-0.25,-0.75,0,0.090909091
9717->,0.125,0.25,0.25,0,0.090909091
10127->,-0.75,0.25,-0.5,0,0.090909091
10158->,0.25,0.875,0,1,0.090909091
10159->,0.875,0.25,1,0.375,0.090909091
10160->,0.25,0,0.375,-0.25,0.090909091
10187->,0.125,-0.25,0,0,0.090909091
10190->,0,0,0,0,0.090909091
10222->,-0.75,0,0,0,0.090909091
336->,-1,-1,0,-0.125,0.136363636
491->,0,-0.125,0,-0.125,0.136363636
598->,0,-0.125,-0.125,-0.125,0.136363636
1934->,0,0.125,0.25,0.125,0.136363636
1935->,0.125,0.125,0.125,0,0.136363636
1966->,-0.25,0,0.125,0,0.136363636
1967->,0,0,0,0,0.136363636
1999->,0,-1,0,-0.5,0.136363636
2044->,-0.25,0,0,0,0.136363636
2559->,0,0.25,-0.125,0.25,0.136363636
3692->,0.25,0.5,0.25,-0.25,0.136363636
4096->,0,-0.125,0,-0.125,0.136363636
4243->,-0.5,-1,0,-1,0.136363636
4292->,0,0,0,0,0.136363636
4338->,0,0,-0.75,1,0.136363636
4370->,-0.5,0,0.5,0,0.136363636
4371->,0,-0.125,0,-0.125,0.136363636
4372->,-0.125,-0.75,-0.125,-1,0.136363636
4375->,0.25,0,0,0,0.136363636
4378->,0,-0.125,0.125,-0.125,0.136363636
4402->,0.5,-0.125,-0.5,-0.125,0.136363636
4406->,0.5,0,-0.25,0,0.136363636
4410->,-0.125,0,0,0,0.136363636
4446->,0.25,0,0.25,-0.25,0.136363636
4460->,0,0,0.125,0,0.136363636
4472->,0,-0.25,0.25,0,0.136363636
4536->,0,0.125,0,0,0.136363636
4537->,0.125,-0.125,0,0.125,0.136363636
4569->,-0.125,0.25,0,0,0.136363636
4595->,0,-0.5,-0.375,0,0.136363636
4601->,0,0,-0.25,0,0.136363636
4617->,0.125,0,0,0.25,0.136363636
4618->,0,0.25,0.25,0.25,0.136363636
4696->,0,0.125,0,0.125,0.136363636
4728->,0,0.125,0,0,0.136363636
4993->,0,0,0,-0.25,0.136363636
5106->,0,0,0,0.875,0.136363636
5140->,0,0.25,0.125,0.25,0.136363636
5170->,-0.375,0.5,0,0.125,0.136363636
5201->,0.375,-0.5,-0.5,0,0.136363636
5206->,-0.25,0,0.25,0,0.136363636
5233->,-0.875,0,0.5,-0.125,0.136363636
5264->,0,0,0,0.25,0.136363636
5265->,0,0.875,0.25,0,0.136363636
5296->,0,0,0,-0.25,0.136363636
5309->,-0.25,-0.25,0,-0.25,0.136363636
5368->,-0.375,-0.5,0.125,-0.125,0.136363636
5400->,0.25,0.75,-0.125,0.25,0.136363636
5432->,0,0.125,0,0,0.136363636
5464->,0,0,-0.25,-0.25,0.136363636
5495->,0.25,0,0,0.25,0.136363636
5527->,0.125,0.125,0,0.125,0.136363636
5528->,0.125,0.125,0.125,0.25,0.136363636
5529->,0.125,0,0.25,-0.125,0.136363636
5831->,0,0,0,-0.75,0.136363636
5855->,0.5,0,0,0,0.136363636
5938->,0.5,0.75,0,0.75,0.136363636
6033->,0,-0.25,-0.5,-0.125,0.136363636
6062->,0.25,-0.25,-0.25,-1,0.136363636
6067->,0.125,0,0.25,0.5,0.136363636
6103->,-0.375,-0.125,-0.125,-0.25,0.136363636
6173->,0.375,0,0.375,0,0.136363636
6199->,0,-0.125,-0.375,-0.5,0.136363636
6223->,0,0.25,-0.375,0,0.136363636
6231->,0,0,0.25,0.75,0.136363636
6232->,0,0.125,0.75,0,0.136363636
6249->,0,-0.25,0,0,0.136363636
6252->,0.25,0.125,0,0.125,0.136363636
6256->,-0.75,0,0.25,-0.125,0.136363636
6263->,0,-0.25,0,0.125,0.136363636
6295->,0.25,0.25,0,0,0.136363636
6315->,0.125,0.75,0,0.25,0.136363636
6359->,0.125,0.125,0.125,0.125,0.136363636
6773->,0.75,-0.25,0.75,0.25,0.136363636
6800->,0,0,0,-0.5,0.136363636
6807->,0,0,0,-0.25,0.136363636
6837->,0.125,0,0,0.125,0.136363636
6870->,0.125,0,0,-0.125,0.136363636
6872->,0,-0.125,0.125,0,0.136363636
6891->,-0.25,0.25,0.125,0,0.136363636
6902->,0,-0.125,0,0.125,0.136363636
6903->,-0.125,0,0.125,0,0.136363636
6908->,0,0,0.25,0.25,0.136363636
6958->,-0.75,0,0,0,0.136363636
6964->,0,0.25,0,0,0.136363636
7023->,0.5,0.5,0.5,0.25,0.136363636
7054->,1,0,0,0.25,0.136363636
7487->,0.25,0,0.25,0,0.136363636
7490->,0,0,0,-0.125,0.136363636
7491->,0,-0.125,-0.125,-0.125,0.136363636
7660->,0.25,-0.125,0,0,0.136363636
7663->,0.75,-0.25,0.5,0.5,0.136363636
7664->,-0.25,1,0.5,0.5,0.136363636
7725->,0.75,-0.125,0,-0.5,0.136363636
7753->,0.125,0,-0.125,-0.5,0.136363636
7766->,-0.125,-0.25,0,-0.375,0.136363636
240->,0.25,-0.125,-0.25,-0.125,0.181818182
241->,-0.125,0,-0.125,0,0.181818182
492->,-0.125,0,-0.125,-0.125,0.181818182
843->,0.125,0.875,0,0.875,0.181818182
897->,-0.375,0.5,0,0,0.181818182
1072->,0,0,-0.125,0,0.181818182
1524->,0.125,0.125,0.125,0.125,0.181818182
1728->,-0.125,0.25,-0.375,0.5,0.181818182
1902->,0.25,0.375,-0.25,0,0.181818182
1998->,0,0,-0.875,0,0.181818182
2734->,0.125,0,0.375,-0.125,0.181818182
3390->,-0.125,0,0,0.25,0.181818182
3391->,0,-0.25,0.25,-0.25,0.181818182
3565->,0,0,0.125,0,0.181818182
3574->,0.75,-0.25,0.75,-0.125,0.181818182
3705->,0,0,0.25,0,0.181818182
3854->,0.375,0.125,0.125,0.125,0.181818182
4314->,0,0,-0.125,0,0.181818182
4345->,0.125,0.125,0,0,0.181818182
4396->,-0.375,0.375,0,0,0.181818182
4407->,0,0,0,0,0.181818182
4428->,0.25,0.125,0.125,0.125,0.181818182
4433->,0,0.25,-0.25,0,0.181818182
4434->,0.25,0,0,-0.125,0.181818182
4439->,-0.25,-0.125,-0.125,-0.375,0.181818182
4440->,-0.125,-0.125,-0.375,-0.125,0.181818182
4471->,0,0,-0.25,0.25,0.181818182
4473->,-0.25,0.125,0,0.25,0.181818182
4474->,0.125,0.25,0.25,0.125,0.181818182
4503->,0,-0.25,0,-0.25,0.181818182
4504->,-0.25,0.25,-0.25,0,0.181818182
4505->,0.25,0,0,-0.125,0.181818182
4545->,0.375,0.5,0.375,0.25,0.181818182
4591->,0.125,0,0.125,0.125,0.181818182
4652->,0.5,0.75,0.375,0,0.181818182
4665->,0.25,0,0,0,0.181818182
4762->,0,-0.125,-0.125,-0.125,0.181818182
5145->,0.25,-0.125,0,0,0.181818182
5175->,0.125,0,0,0.125,0.181818182
5177->,0.125,0,0.125,0,0.181818182
5209->,0,0,0,-0.125,0.181818182
5236->,0.25,0.5,0.5,0.5,0.181818182
5238->,-0.25,0,0,0,0.181818182
5241->,-0.125,0,-0.125,0,0.181818182
5270->,0,-0.125,-0.25,-0.125,0.181818182
5272->,-0.125,-0.25,-0.125,0,0.181818182
5277->,0.125,0,0.25,0,0.181818182
5302->,0.25,-0.25,0,0,0.181818182
5303->,-0.25,0.125,0,-0.25,0.181818182
5304->,0.125,0.25,-0.25,0.125,0.181818182
5335->,0,0,-0.25,0.25,0.181818182
5336->,0,-0.25,0.25,0,0.181818182
5367->,0,-0.375,0,0.125,0.181818182
5399->,0,0.25,0,-0.125,0.181818182
5496->,0,-0.125,0.25,0,0.181818182
6006->,0,0.125,0.125,0,0.181818182
6038->,0,0,0,0,0.181818182
6069->,-0.375,0,-0.25,0,0.181818182
6073->,0,-0.125,0,-0.125,0.181818182
6096->,-0.75,0.5,0,0.875,0.181818182
6099->,-0.375,0,0,0.25,0.181818182
6101->,0.25,-0.375,0,-0.125,0.181818182
6128->,0,0,0,-0.125,0.181818182
6134->,0,0.25,-0.25,0.125,0.181818182
6135->,0.25,0,0.125,0.25,0.181818182
6136->,0,0.125,0.25,0.25,0.181818182
6140->,-0.5,-0.25,-0.25,-0.25,0.181818182
6166->,0.25,-0.25,0,0,0.181818182
6167->,-0.25,0.125,0,-0.25,0.181818182
6250->,-0.25,-0.25,0,0,0.181818182
6264->,-0.25,0,0.125,0,0.181818182
6312->,0.375,0.25,0.375,0,0.181818182
6314->,0.125,0.125,0.125,0,0.181818182
6327->,0,0,0,-0.125,0.181818182
6358->,0.125,0.125,0.125,0.125,0.181818182
6360->,0.125,0,0.125,0,0.181818182
6428->,0,0.125,-0.125,0,0.181818182
6658->,0,0,0.125,0,0.181818182
6768->,0,0,0,0.5,0.181818182
6805->,0.125,0.25,0.125,0,0.181818182
6816->,-0.5,0,-0.5,0,0.181818182
6876->,0.75,-0.25,0,-0.25,0.181818182
6907->,-0.125,0,0,0.25,0.181818182
6939->,0,0,0.125,0,0.181818182
6997->,0.25,0.25,0.25,-0.25,0.181818182
7001->,0,0,0,0,0.181818182
7265->,0.125,0,0.125,0.125,0.181818182
7605->,-0.125,0.25,-0.25,0.25,0.181818182
7616->,0.25,0,0.125,0,0.181818182
7631->,0,0.75,0,0,0.181818182
7632->,0.75,-0.5,0,0,0.181818182
7698->,0.25,0,0,-0.375,0.181818182
7700->,-0.125,0,-0.125,0.125,0.181818182
7701->,0,0,0.125,0,0.181818182
7702->,0,0,0,0,0.181818182
7732->,-0.75,0,-0.125,0,0.181818182
4->,0.25,0,0,0,0.227272727
34->,-0.25,-0.125,-0.5,-0.375,0.227272727
65->,0,0,0,0.25,0.227272727
66->,0,0,0.25,0,0.227272727
98->,0,-0.25,-0.25,-0.5,0.227272727
114->,-1,-0.25,-0.5,-0.125,0.227272727
208->,-0.375,0.25,0,0.25,0.227272727
239->,-0.125,0.25,-0.125,-0.25,0.227272727
247->,0,-0.125,0.125,0,0.227272727
271->,-0.375,0.25,-0.25,0.5,0.227272727
272->,0.25,0.125,0.5,0.125,0.227272727
303->,0,0,0,0,0.227272727
304->,0,0,0,0,0.227272727
335->,0,-1,0,0,0.227272727
367->,-0.5,0.875,-0.5,0,0.227272727
369->,0.75,0,-0.875,0,0.227272727
566->,0,0,0.125,0,0.227272727
835->,-0.125,0,0.25,0,0.227272727
945->,-1,-0.25,-1,-0.25,0.227272727
1039->,-0.125,0.375,-0.375,0.25,0.227272727
1040->,0.375,0.125,0.25,0.125,0.227272727
1042->,-0.25,-0.5,0,-0.5,0.227272727
1071->,-0.25,0,0.25,-0.125,0.227272727
1102->,-0.25,0.25,-0.375,0.25,0.227272727
1103->,0.25,0.125,0.25,0.125,0.227272727
1134->,-0.25,0.125,0,0,0.227272727
1135->,0.125,0,0,0,0.227272727
1166->,0.5,-0.875,0,-1,0.227272727
1198->,-0.25,0,-0.5,0.875,0.227272727
1761->,0,0.25,0,0,0.227272727
1808->,0.75,0.25,0.75,0.125,0.227272727
1870->,-0.5,-0.25,-0.125,0.375,0.227272727
1871->,-0.25,0.25,0.375,0.125,0.227272727
1872->,0.25,-0.25,0.125,-0.25,0.227272727
1965->,-0.125,-0.25,-0.25,0.125,0.227272727
1997->,0.125,0,0.5,-0.875,0.227272727
2061->,-0.375,0.25,-0.25,0.5,0.227272727
2354->,0.125,0,0,0.125,0.227272727
2498->,-0.25,-0.375,0,-0.5,0.227272727
2530->,0.25,0,0,0.25,0.227272727
2607->,-1,-0.5,-1,-0.5,0.227272727
2639->,0.5,0.25,0.75,0.25,0.227272727
2640->,0.25,0.125,0.25,0.125,0.227272727
2672->,-0.25,0,0,0,0.227272727
2702->,0,0.125,-0.25,0.25,0.227272727
2704->,0.375,-0.125,-0.25,-0.125,0.227272727
2733->,-0.375,0.125,0.25,0.375,0.227272727
2765->,0.25,0.125,0,0.125,0.227272727
2766->,0.125,0.125,0.125,0.125,0.227272727
2797->,-0.25,0,-0.25,0,0.227272727
2798->,0,0,0,0,0.227272727
2828->,0,0,0.125,0,0.227272727
2829->,0,0,0,0,0.227272727
2861->,0.25,-0.25,0,-0.25,0.227272727
2862->,-0.25,0.5,-0.25,0.75,0.227272727
